0.0	0.0
0.001	-0.07718058804273675
0.002	-0.14895801818995646
0.003	-0.21567117403507274
0.004	-0.27764019334512247
0.005	-0.3351673640084992
0.006	-0.38853798400953343
0.007	-0.4380211865948279
0.008	-0.4838707317677322
0.009	-0.5263257652192854
0.01	-0.5656115457763676
0.011	-0.6019401424206652
0.012	-0.6355111019053992
0.013	-0.6665120879705356
0.014	-0.6951194931314376
0.015	-0.7214990239905978
0.016	-0.7458062609972118
0.017	-0.7681871935549123
0.018	-0.7887787313539827
0.019	-0.8077091927807878
0.02	-0.8250987712340192
0.021	-0.8410599801546202
0.022	-0.8556980775539565
0.023	-0.8691114708029006
0.024	-0.8813921024230216
0.025	-0.8926258175999999
0.026	-0.9028927141187141
0.027	-0.9122674753991765
0.028	-0.9208196872926232
0.029	-0.9286141392775757
0.03	-0.9357111106766006
0.031	-0.9421666424957774
0.032	-0.9480327954705577
0.033	-0.9533578948837377
0.034	-0.9581867627036864
0.035	-0.9625609375737552
0.036	-0.966518883166941
0.037	-0.9700961854033885
0.038	-0.973325739012178
0.039	-0.9762379239030686
0.04	-0.9788607717984279
0.041	-0.9812201235604975
0.042	-0.9833397776343905
0.043	-0.9852416300128116
0.044	-0.9869458061144104
0.045	-0.9884707849539315
0.046	-0.9898335159689047
0.047	-0.9910495288545134
0.048	-0.9921330367455001
0.049	-0.9930970330714959
0.05	-0.9939533824
0.051	-0.9947129055693846
0.052	-0.9953854594027446
0.053	-0.9959800112821594
0.054	-0.9965047088519744
0.055	-0.9969669451090388
0.056	-0.9973734191274546
0.057	-0.9977301926552892
0.058	-0.9980427428108845
0.059	-0.9983160110968444
0.06	-0.9985544489405094
0.061	-0.9987620599607147
0.062	-0.998942439151882
0.063	-0.9990988091680105
0.064	-0.9992340538808936
0.065	-0.9993507493789145
0.066	-0.999451192565034
0.067	-0.999537427505097
0.068	-0.9996112696703326
0.069	-0.9996743282109087
0.07	-0.9997280263906159
0.071	-0.999773620306206
0.072	-0.999812216008575
0.073	-0.9998447851368697
0.074	-0.9998721791707059
0.075	-0.9998951424
0.076	-0.9999143237064445
0.077	-0.9999302872453882
0.078	-0.9999435221118123
0.079	-0.9999544510692224
0.08	-0.9999634384155993
0.081	-0.999970797056058
0.082	-0.9999767948475616
0.083	-0.9999816602769146
0.084	-0.9999855875293094
0.085	-0.9999887410009316
0.086	-0.999991259305522
0.087	-0.9999932588213589
0.088	-0.9999948368218451
0.089	-0.9999960742297678
0.09	-0.9999970380323331
0.091	-0.9999977833912649
0.092	-0.9999983554795867
0.093	-0.9999987910741804
0.094	-0.9999991199308281
0.095	-0.9999993659661903
0.096	-0.9999995482690479
0.097	-0.9999996819611434
0.098	-0.9999997789260803
0.099	-0.9999998484229852
0.1	-0.9999998976
0.101	-0.9999999319211381
0.102	-0.9999999555186223
0.103	-0.9999999714815001
0.104	-0.9999999820901142
0.105	-0.9999999890048837
0.106	-0.9999999934168178
0.107	-0.99999999616624
0.108	-0.999999997835343
0.109	-0.9999999988194084
0.11	-0.9999999993808264
0.111	-0.9999999996894152
0.112	-0.9999999998519755
0.113	-0.9999999999335167
0.114	-0.9999999999721499
0.115	-0.9999999999892626
0.116	-0.9999999999962561
0.117	-0.999999999998847
0.118	-0.9999999999996967
0.119	-0.999999999999935
0.12	-0.9999999999999896
0.121	-0.9999999999999989
0.122	-0.9999999999999999
0.123	-1.0
0.124	-1.0
0.125	-1.0
0.126	-1.0
0.127	-1.0
0.128	-0.9999999999999999
0.129	-0.9999999999999989
0.13	-0.9999999999999896
0.131	-0.999999999999935
0.132	-0.9999999999996967
0.133	-0.999999999998847
0.134	-0.9999999999962561
0.135	-0.9999999999892626
0.136	-0.9999999999721499
0.137	-0.9999999999335167
0.138	-0.9999999998519755
0.139	-0.9999999996894152
0.14	-0.9999999993808264
0.141	-0.9999999988194084
0.142	-0.999999997835343
0.143	-0.99999999616624
0.144	-0.9999999934168178
0.145	-0.9999999890048837
0.146	-0.9999999820901142
0.147	-0.9999999714815001
0.148	-0.9999999555186223
0.149	-0.9999999319211381
0.15	-0.9999998976
0.151	-0.9999998484229852
0.152	-0.9999997789260803
0.153	-0.9999996819611434
0.154	-0.9999995482690479
0.155	-0.9999993659661903
0.156	-0.9999991199308281
0.157	-0.9999987910741804
0.158	-0.9999983554795867
0.159	-0.9999977833912649
0.16	-0.9999970380323331
0.161	-0.9999960742297678
0.162	-0.9999948368218451
0.163	-0.9999932588213589
0.164	-0.999991259305522
0.165	-0.9999887410009316
0.166	-0.9999855875293094
0.167	-0.9999816602769146
0.168	-0.9999767948475616
0.169	-0.999970797056058
0.17	-0.9999634384155993
0.171	-0.9999544510692224
0.172	-0.9999435221118123
0.173	-0.9999302872453882
0.174	-0.9999143237064445
0.175	-0.9998951424
0.176	-0.9998721791707059
0.177	-0.9998447851368697
0.178	-0.999812216008575
0.179	-0.999773620306206
0.18	-0.9997280263906159
0.181	-0.9996743282109087
0.182	-0.9996112696703326
0.183	-0.999537427505097
0.184	-0.999451192565034
0.185	-0.9993507493789145
0.186	-0.9992340538808936
0.187	-0.9990988091680105
0.188	-0.998942439151882
0.189	-0.9987620599607147
0.19	-0.9985544489405094
0.191	-0.9983160110968444
0.192	-0.9980427428108845
0.193	-0.9977301926552892
0.194	-0.9973734191274546
0.195	-0.9969669451090388
0.196	-0.9965047088519744
0.197	-0.9959800112821594
0.198	-0.9953854594027446
0.199	-0.9947129055693846
0.2	-0.9939533824
0.201	-0.9930970330714959
0.202	-0.9921330367455001
0.203	-0.9910495288545134
0.204	-0.9898335159689047
0.205	-0.9884707849539316
0.206	-0.9869458061144104
0.207	-0.9852416300128116
0.208	-0.9833397776343905
0.209	-0.9812201235604975
0.21	-0.9788607717984279
0.211	-0.9762379239030686
0.212	-0.973325739012178
0.213	-0.9700961854033885
0.214	-0.966518883166941
0.215	-0.9625609375737552
0.216	-0.9581867627036864
0.217	-0.9533578948837377
0.218	-0.9480327954705577
0.219	-0.9421666424957774
0.22	-0.9357111106766006
0.221	-0.9286141392775757
0.222	-0.9208196872926232
0.223	-0.9122674753991765
0.224	-0.9028927141187141
0.225	-0.8926258175999999
0.226	-0.8813921024230216
0.227	-0.8691114708029006
0.228	-0.8556980775539565
0.229	-0.84105998015462
0.23	-0.825098771234019
0.231	-0.8077091927807876
0.232	-0.7887787313539825
0.233	-0.768187193554912
0.234	-0.7458062609972115
0.235	-0.7214990239905982
0.236	-0.695119493131438
0.237	-0.666512087970536
0.238	-0.6355111019053996
0.239	-0.6019401424206656
0.24	-0.5656115457763682
0.241	-0.526325765219286
0.242	-0.4838707317677322
0.243	-0.4380211865948279
0.244	-0.38853798400953343
0.245	-0.3351673640084992
0.246	-0.27764019334512247
0.247	-0.21567117403507274
0.248	-0.14895801818995646
0.249	-0.07718058804273675
0.25	0.0
0.251	0.07718058804273675
0.252	0.14895801818995646
0.253	0.21567117403507274
0.254	0.27764019334512247
0.255	0.3351673640084992
0.256	0.38853798400953343
0.257	0.4380211865948279
0.258	0.4838707317677322
0.259	0.526325765219286
0.26	0.5656115457763682
0.261	0.6019401424206656
0.262	0.6355111019053996
0.263	0.666512087970536
0.264	0.695119493131438
0.265	0.7214990239905982
0.266	0.745806260997212
0.267	0.7681871935549126
0.268	0.7887787313539829
0.269	0.8077091927807881
0.27	0.8250987712340194
0.271	0.8410599801546205
0.272	0.8556980775539569
0.273	0.869111470802901
0.274	0.8813921024230219
0.275	0.8926258176000003
0.276	0.9028927141187144
0.277	0.9122674753991767
0.278	0.9208196872926234
0.279	0.928614139277576
0.28	0.9357111106766007
0.281	0.9421666424957776
0.282	0.9480327954705576
0.283	0.9533578948837376
0.284	0.9581867627036863
0.285	0.962560937573755
0.286	0.9665188831669409
0.287	0.9700961854033884
0.288	0.973325739012178
0.289	0.9762379239030685
0.29	0.9788607717984279
0.291	0.9812201235604974
0.292	0.9833397776343904
0.293	0.9852416300128116
0.294	0.9869458061144104
0.295	0.9884707849539315
0.296	0.9898335159689047
0.297	0.9910495288545134
0.298	0.9921330367455001
0.299	0.9930970330714959
0.3	0.9939533824
0.301	0.9947129055693846
0.302	0.9953854594027446
0.303	0.9959800112821594
0.304	0.9965047088519744
0.305	0.9969669451090388
0.306	0.9973734191274546
0.307	0.9977301926552892
0.308	0.9980427428108845
0.309	0.9983160110968444
0.31	0.9985544489405094
0.311	0.9987620599607147
0.312	0.998942439151882
0.313	0.9990988091680105
0.314	0.9992340538808936
0.315	0.9993507493789145
0.316	0.999451192565034
0.317	0.999537427505097
0.318	0.9996112696703326
0.319	0.9996743282109087
0.32	0.9997280263906159
0.321	0.999773620306206
0.322	0.999812216008575
0.323	0.9998447851368697
0.324	0.9998721791707059
