0.0	-8.261238797615991e-16
0.001	-0.027687262718286844
0.002	-0.055354834329908405
0.003	-0.0829830486067453
0.004	-0.11055228904290211
0.005	-0.13804301362871088
0.006	-0.16543577952034058
0.007	-0.1927112675704459
0.008	-0.21985030668548594
0.009	-0.24683389797558752
0.01	-0.2736432386631248
0.011	-0.3002597457165257
0.012	-0.32666507917621074
0.013	-0.3528411651399989
0.014	-0.37877021837580777
0.015	-0.40443476452999444
0.016	-0.42981766190026666
0.017	-0.4549021227427023
0.018	-0.47967173408308383
0.019	-0.5041104780034532
0.02	-0.5282027513755384
0.021	-0.5519333850134893
0.022	-0.5752876622191797
0.023	-0.5982513366942004
0.024	-0.6208106497935599
0.025	-0.6429523470970504
0.026	-0.6646636942751981
0.027	-0.6859324922277203
0.028	-0.7067470914734465
0.029	-0.727096405771716
0.03	-0.7469699249563615
0.031	-0.7663577269645013
0.032	-0.7852504890435039
0.033	-0.8036394981206573
0.034	-0.8215166603212636
0.035	-0.8388745096220817
0.036	-0.8557062156282723
0.037	-0.872005590463244
0.038	-0.8877670947620486
0.039	-0.902985842760256
0.04	-0.9176576064715142
0.041	-0.9317788189482945
0.042	-0.9453465766216236
0.043	-0.9583586407169058
0.044	-0.9708134377442552
0.045	-0.9827100590630617
0.046	-0.9940482595218354
0.047	-1.0048284551756785
0.048	-1.015051720085046
0.049	-1.02471978220075
0.05	-1.0338350183414777
0.051	-1.042400448271347
0.052	-1.0504197278863354
0.053	-1.057897141519651
0.054	-1.0648375933773813
0.055	-1.071246598116976
0.056	-1.0771302705823464
0.057	-1.0824953147105452
0.058	-1.0873490116261708
0.059	-1.0916992069407994
0.06	-1.095554297275853
0.061	-1.098923216028428
0.062	-1.1018154184006757
0.063	-1.1042408657143692
0.064	-1.1062100090332978
0.065	-1.107733772117117
0.066	-1.1088235337312213
0.067	-1.1094911093381252
0.068	-1.1097487321967
0.069	-1.1096090338964653
0.07	-1.109085024354927
0.071	-1.1081900713067014
0.072	-1.1069378793139009
0.073	-1.105342468327923
0.074	-1.1034181518334092
0.075	-1.1011795146057488
0.076	-1.0986413901140282
0.077	-1.0958188376018363
0.078	-1.0927271188787804
0.079	-1.089381674855992
0.08	-1.0857981018592282
0.081	-1.0819921277535225
0.082	-1.0779795879135727
0.083	-1.0737764010742812
0.084	-1.0693985450960288
0.085	-1.0648620326793685
0.086	-1.0601828870639076
0.087	-1.0553771177461504
0.088	-1.0504606962510465
0.089	-1.0454495319919108
0.09	-1.0403594482532466
0.091	-1.0352061583308205
0.092	-1.0300052418631218
0.093	-1.0247721213880376
0.094	-1.0195220391582778
0.095	-1.014270034248689
0.096	-1.0090309199881855
0.097	-1.0038192617485573
0.098	-0.9986493551219018
0.099	-0.9935352045178661
0.1	-0.9884905022112879
0.101	-0.9835286078701768
0.102	-0.9786625285932843
0.103	-0.9739048994857854
0.104	-0.9692679648008303
0.105	-0.9647635596738936
0.106	-0.9604030924760298
0.107	-0.9561975278112319
0.108	-0.9521573701821842
0.109	-0.948292648347739
0.11	-0.9446129003944617
0.111	-0.941127159543558
0.112	-0.9378439407134636
0.113	-0.9347712278572777
0.114	-0.9319164620931264
0.115	-0.9292865306444105
0.116	-0.9268877566057212
0.117	-0.9247258895490484
0.118	-0.9228060969836862
0.119	-0.9211329566820349
0.12	-0.9197104498822569
0.121	-0.9185419553774895
0.122	-0.9176302445000568
0.123	-0.9169774770078395
0.124	-0.9165851978786806
0.125	-0.9164543350173977
0.126	-0.9165851978786806
0.127	-0.9169774770078396
0.128	-0.9176302445000569
0.129	-0.9185419553774896
0.13	-0.9197104498822571
0.131	-0.921132956682035
0.132	-0.9228060969836863
0.133	-0.9247258895490487
0.134	-0.9268877566057213
0.135	-0.9292865306444105
0.136	-0.9319164620931267
0.137	-0.9347712278572781
0.138	-0.9378439407134642
0.139	-0.9411271595435583
0.14	-0.944612900394462
0.141	-0.9482926483477395
0.142	-0.9521573701821844
0.143	-0.9561975278112324
0.144	-0.9604030924760306
0.145	-0.9647635596738945
0.146	-0.9692679648008311
0.147	-0.9739048994857863
0.148	-0.9786625285932848
0.149	-0.9835286078701778
0.15	-0.9884905022112891
0.151	-0.993535204517867
0.152	-0.9986493551219031
0.153	-1.0038192617485586
