0.0	0.0
0.041666666666666664	-0.9826584700841674
0.08333333333333333	-0.9999830649121916
0.125	-1.0
0.16666666666666666	-0.9999830649121916
0.20833333333333334	-0.9826584700841674
0.25	0.0
0.2916666666666667	0.9826584700841674
0.3333333333333333	0.9999830649121916
0.375	1.0
0.4166666666666667	0.9999830649121916
0.4583333333333333	0.9826584700841674
0.5	0.0
0.5416666666666666	-0.9826584700841673
0.5833333333333334	-0.9999830649121916
0.625	-1.0
0.6666666666666666	-0.9999830649121916
0.7083333333333334	-0.9826584700841673
0.75	0.0
0.7916666666666666	0.9826584700841673
0.8333333333333334	0.9999830649121916
0.875	1.0
0.9166666666666666	0.9999830649121916
0.9583333333333334	0.9826584700841673
